names,scores,logfoldchanges,pvals,pvals_adj,log2fc
RP11-39M21.1,0.05014278,0.64363724,0.9600086086685038,0.9998517314523426,0.64363724
OR52N1,0.050142527,0.5392265,0.9600088105529904,0.9998517314523426,0.5392265
RP4-665N4.8,0.050142273,0.73206794,0.9600090124374795,0.9998517314523426,0.73206794
XXbac-BPG246D15.9,0.05014202,0.42282078,0.9600092143219711,0.9998517314523426,0.42282078
RP11-697E2.11,0.050141767,0.025248462,0.9600094162064653,0.9998517314523426,0.025248462
CDHR2,0.050141767,0.04830894,0.9600094162064653,0.9998517314523426,0.04830894
RP11-867G23.2,0.0501405,-0.35751423,0.960010425628975,0.9998517314523426,-0.35751423
CTD-2302E22.2,0.0501405,0.34457505,0.960010425628975,0.9998517314523426,0.34457505
RP11-79O8.1,0.0501329,-0.863764,0.960016482165379,0.9998517314523426,-0.863764
LINC00896,0.04986765,-0.48389235,0.9602278567290742,0.9998517314523426,-0.48389235
LLNLR-284B4.2,0.04970931,-0.4220396,0.9603540367659515,0.9998517314523426,-0.4220396
DENND5B-AS1,0.04954717,0.27224562,0.9604832461528872,0.9998517314523426,0.27224562
MEPE,0.04936603,1.0542173,0.9606275984923034,0.9998517314523426,1.0542173
RP11-227H4.5,0.049365778,1.3312927,0.9606278003845923,0.9998517314523426,1.3312927
RP11-274J16.5,0.049362484,0.5489633,0.960630424984577,0.9998517314523426,0.5489633
ONECUT3,0.04936147,0.645255,0.9606312325538888,0.9998517314523426,0.645255
MIRLET7DHG,0.049360458,0.6741903,0.9606320401232411,0.9998517314523426,0.6741903
RP11-408A13.3,0.049358685,0.23335162,0.9606334533697048,0.9998517314523426,0.23335162
ATP2B3,0.04935843,0.34201264,0.9606336552620669,0.9998517314523426,0.34201264
RP11-234K24.3,0.049357925,0.36901802,0.9606340590467987,0.9998517314523426,0.36901802
RP11-90L20.2,0.049356405,0.20714846,0.9606352704010543,0.9998517314523426,0.20714846
RP1-228P16.8,0.04891432,-0.63516974,0.960987576442401,0.9998517314523426,-0.63516974
RP11-111J6.2,0.04875408,-0.07119798,0.9611152766487404,0.9998517314523426,-0.07119798
C1orf140,0.048748255,-0.42156753,0.9611199203114256,0.9998517314523426,-0.42156753
LEXM,0.04873787,-0.8923889,0.9611281981481792,0.9998517314523426,-0.8923889
LDHAL6A,0.048579656,0.56017476,0.9612542842523407,0.9998517314523426,0.56017476
RP11-575L7.8,0.04806309,-0.47272778,0.9616659636275704,0.9998517314523426,-0.47272778
RP11-185E12.2,0.04779277,0.3635093,0.9618813977688542,0.9998517314523426,0.3635093
AC002398.9,0.04778897,0.02394471,0.9618844263849052,0.9998517314523426,0.02394471
RP11-680F20.4,0.047782637,-0.319026,0.9618894740795456,0.9998517314523426,-0.319026
RP11-167H9.4,0.04761467,2.561654,0.962023339498232,0.9998517314523426,2.561654
LINC01413,0.047612645,2.1750724,0.9620249547737805,0.9998517314523426,2.1750724
EGFLAM-AS1,0.04761163,1.9308215,0.9620257624116132,0.9998517314523426,1.9308215
IFNB1,0.04761163,2.1073844,0.9620257624116132,0.9998517314523426,2.1073844
AC005546.2,0.04761087,1.8766326,0.9620263681400133,0.9998517314523426,1.8766326
SLC38A8,0.04761087,1.823238,0.9620263681400133,0.9998517314523426,1.823238
CTB-134F13.1,0.04761062,1.4078892,0.9620265700494849,0.9998517314523426,1.4078892
RP11-156L14.1,0.04760935,1.2583055,0.9620275795968792,0.9998517314523426,1.2583055
RP1-118J21.5,0.0476091,1.3377028,0.9620277815063654,0.9998517314523426,1.3377028
RP11-357N13.2,0.0476091,1.3108702,0.9620277815063654,0.9998517314523426,1.3108702
C1orf158,0.047608845,1.0586531,0.962027983415854,0.9998517314523426,1.0586531
ANKRD34C,0.047608845,1.1995382,0.962027983415854,0.9998517314523426,1.1995382
RP11-256I23.1,0.04760834,0.98550326,0.9620283872348385,0.9998517314523426,0.98550326
RP1-60O19.2,0.047608085,0.52815455,0.9620285891443345,0.9998517314523426,0.52815455
WSCD2,0.047503073,-0.5387521,0.9621122808399474,0.9998517314523426,-0.5387521
CTD-2017C7.2,0.047278866,-0.55508345,0.9622909725873556,0.9998517314523426,-0.55508345
OCIAD1-AS1,0.0470145,0.2525385,0.9625016697527918,0.9998517314523426,0.2525385
RP11-613M10.6,0.04700133,-0.44508895,0.9625121693447518,0.9998517314523426,-0.44508895
AC007182.6,0.04699905,-0.47109333,0.9625139865824818,0.9998517314523426,-0.47109333
RP11-344N10.2,0.04682817,0.9092908,0.9626501790081096,0.9998517314523426,0.9092908
CTD-2026D20.2,0.046827916,1.0158548,0.9626503809250436,0.9998517314523426,1.0158548
C8orf86,0.046827916,1.4156072,0.9626503809250436,0.9998517314523426,1.4156072
RP11-113K21.4,0.046827156,0.7986762,0.9626509866758601,0.9998517314523426,0.7986762
RP11-337N6.1,0.046826396,1.0240933,0.9626515924266982,0.9998517314523426,1.0240933
RP11-15M15.1,0.046825126,0.8764513,0.9626526020114761,0.9998517314523426,0.8764513
LINC00971,0.046824872,0.25504574,0.9626528039284389,0.9998517314523426,0.25504574
RP11-290H9.5,0.046824872,0.6731394,0.9626528039284389,0.9998517314523426,0.6731394
RP11-766N7.3,0.046823606,0.33291727,0.9626538135132887,0.9998517314523426,0.33291727
RP11-439K3.3,0.046823353,0.34334847,0.9626540154302659,0.9998517314523426,0.34334847
RP11-76I23.7,0.0468231,-0.17558718,0.9626542173472454,0.9998517314523426,-0.17558718
RP4-665J23.2,0.046822593,0.31520113,0.9626546211812117,0.9998517314523426,0.31520113
CMTM5,0.046718597,-0.89145046,0.9627375083054288,0.9998517314523426,-0.89145046
LATS2-AS1,0.046688575,-0.9702992,0.9627614356013725,0.9998517314523426,-0.9702992
CPEB1-AS1,0.046386212,-0.4996272,0.9630024267310231,0.9998517314523426,-0.4996272
RP11-112L6.3,0.046378866,-0.6462724,0.9630082824436899,0.9998517314523426,-0.6462724
INSM2,0.04623674,0.51110315,0.9631215605878846,0.9998517314523426,0.51110315
CH507-9B2.1,0.04611184,-0.39226636,0.9632211086625339,0.9998517314523426,-0.39226636
NOS1,0.046043437,0.66548127,0.9632756281351347,0.9998517314523426,0.66548127
RP11-248M19.1,0.046042677,0.47965452,0.9632762339080175,0.9998517314523426,0.47965452
RP11-982M15.8,0.046039637,0.27251738,0.9632786569997607,0.9998517314523426,0.27251738
ATP11A-AS1,0.046038877,-0.017000632,0.9632792627727494,0.9998517314523426,-0.017000632
HCN1,0.046038624,0.19665654,0.9632794646970838,0.9998517314523426,0.19665654
RP11-494O16.4,0.04603761,-0.117915355,0.9632802723944446,0.9998517314523426,-0.117915355
AC141928.1,0.045594133,-0.49720338,0.9636337445569516,0.9998517314523426,-0.49720338
NECAB2,0.04544352,-0.010309359,0.9637537914308385,0.9998517314523426,-0.010309359
CTA-217C2.2,0.045263775,0.8549024,0.9638970612310542,0.9998517314523426,0.8549024
RP11-394O4.3,0.045251615,-0.4534633,0.9639067539446771,0.9998517314523426,-0.4534633
RP11-20B24.5,0.04525111,-0.19989811,0.9639071578078605,0.9998517314523426,-0.19989811
RP11-383M4.6,0.044833723,-0.25583464,0.9642398432410307,0.9998517314523426,-0.25583464
RP11-147L13.14,0.04474594,-1.3260462,0.9643098139913827,0.9998517314523426,-1.3260462
CTC-482H14.5,0.044663224,-0.25763255,0.9643757462774992,0.9998517314523426,-0.25763255
SERPIND1,0.04465461,-0.16015165,0.964382612134475,0.9998517314523426,-0.16015165
RP13-216E22.4,0.044647265,-0.27995026,0.9643884683086881,0.9998517314523426,-0.27995026
AIPL1,0.044474993,0.046906497,0.9645257860470697,0.9998517314523426,0.046906497
QRFP,0.04447474,0.0552581,0.964525987985696,0.9998517314523426,0.0552581
LINC00462,0.044470686,-0.121011175,0.9645292190040264,0.9998517314523426,-0.121011175
AC096649.2,0.044469927,-0.19615532,0.9645298248200281,0.9998517314523426,-0.19615532
CTC-281F24.1,0.044468656,0.017785074,0.96453083451341,0.9998517314523426,0.017785074
LINC01058,0.04446663,-0.31448263,0.9645324500229392,0.9998517314523426,-0.31448263
RP11-297A16.2,0.044367068,-0.8967469,0.9646118121076842,0.9998517314523426,-0.8967469
RP11-503C24.4,0.044294864,2.0627902,0.9646693649839038,0.9998517314523426,2.0627902
RP11-63E9.1,0.044293597,1.7161247,0.9646703746851304,0.9998517314523426,1.7161247
BCL2L2-PABPN1,0.04429233,1.2777632,0.9646713843864136,0.9998517314523426,1.2777632
RP11-516C1.1,0.044291824,1.6166046,0.9646717882669429,0.9998517314523426,1.6166046
CTC-429P9.1,0.04429157,0.89052767,0.9646719902072108,0.9998517314523426,0.89052767
RP11-234G16.4,0.04429157,1.2609965,0.9646719902072108,0.9998517314523426,1.2609965
PROKR1,0.04429157,1.20589,0.9646719902072108,0.9998517314523426,1.20589
RP11-329J18.3,0.044291317,1.0023055,0.9646721921474811,0.9998517314523426,1.0023055
C11orf44,0.044291317,0.98857105,0.9646721921474811,0.9998517314523426,0.98857105
RP3-339A18.6,0.044290558,0.56505185,0.9646727979683054,0.9998517314523426,0.56505185
RP11-255H23.4,0.044289798,0.6476479,0.9646734037891502,0.9998517314523426,0.6476479
RP11-435O5.4,0.044289798,0.16780686,0.9646734037891502,0.9998517314523426,0.16780686
RP11-49K24.8,0.044289544,0.3599469,0.9646736057294363,0.9998517314523426,0.3599469
AP001059.5,0.04428929,0.41337246,0.9646738076697247,0.9998517314523426,0.41337246
RP11-620J15.4,0.043870516,0.029977156,0.9650076180541582,0.9998517314523426,0.029977156
DRICH1,0.043851513,-0.71530133,0.9650227638617661,0.9998517314523426,-0.71530133
AC104135.2,0.04369178,0.19806193,0.9651500901161627,0.9998517314523426,0.19806193
SLC6A13,0.043689247,-0.101242594,0.9651521095722498,0.9998517314523426,-0.101242594
TAS2R10,0.043686967,-0.17644657,0.9651539270829192,0.9998517314523426,-0.17644657
RP11-494H4.3,0.043682408,-0.5233775,0.9651575621048014,0.9998517314523426,-0.5233775
DCAF12L2,0.0435133,1.4090661,0.9652923613435918,0.9998517314523426,1.4090661
AC096579.13,0.04351254,1.53891,0.9652929671851092,0.9998517314523426,1.53891
HBE1,0.04351229,1.4491818,0.965293169132286,0.9998517314523426,1.4491818
RP11-126K1.8,0.04351077,1.0699887,0.9652943808153942,0.9998517314523426,1.0699887
RP11-401P9.6,0.043508995,0.8527679,0.9652957944457884,0.9998517314523426,0.8527679
RP11-678G14.4,0.043508235,0.3915525,0.9652964002874194,0.9998517314523426,0.3915525
RP11-879F14.3,0.043507982,0.5860917,0.9652966022346341,0.9998517314523426,0.5860917
RP11-346C4.3,0.04350773,0.574299,0.965296804181851,0.9998517314523426,0.574299
AC007391.2,0.043507222,0.44869307,0.9652972080762917,0.9998517314523426,0.44869307
CTC-429P9.4,0.04350697,0.29770815,0.9652974100235153,0.9998517314523426,0.29770815
RP11-515O17.2,0.04350697,0.29901147,0.9652974100235153,0.9998517314523426,0.29901147
AP001604.3,0.043504942,-0.885039,0.9652990256013847,0.9998517314523426,-0.885039
RP11-705O24.1,0.043298468,0.41142973,0.9654636133421308,0.9998517314523426,0.41142973
RP11-173M1.4,0.04326832,-0.39967984,0.9654876452950363,0.9998517314523426,-0.39967984
RP11-863K10.7,0.043241717,-0.4812188,0.9655088499853985,0.9998517314523426,-0.4812188
MCF2,0.04320853,-1.0538331,0.9655353053951903,0.9998517314523426,-1.0538331
CTD-2265O21.7,0.04310694,0.33059797,0.9656162874577879,0.9998517314523426,0.33059797
RP11-687F6.5,0.042917438,0.4409808,0.9657673472149259,0.9998517314523426,0.4409808
RP11-358B23.1,0.04291237,0.23459846,0.9657713862627532,0.9998517314523426,0.23459846
CTD-2199O4.1,0.042895146,-0.6356012,0.9657851190319345,0.9998517314523426,-0.6356012
RP11-1060J15.9,0.04281471,-0.37360778,0.965849239081105,0.9998517314523426,-0.37360778
CTD-2024I7.13,0.042726673,0.7709632,0.9659194179706879,0.9998517314523426,0.7709632
MOG,0.042725153,0.29645264,0.9659206296948423,0.9998517314523426,0.29645264
NPIPA8,0.042723633,0.40465057,0.9659218414190753,0.9998517314523426,0.40465057
AC003002.6,0.04272262,0.20897675,0.9659226492352745,0.9998517314523426,0.20897675
RP11-127B16.1,0.04271983,-0.27046654,0.9659248707300023,0.9998517314523426,-0.27046654
RP11-184A2.2,0.042719323,-0.5240423,0.9659252746381631,0.9998517314523426,-0.5240423
CTD-2410N18.5,0.042426586,-0.8208982,0.9661586340363753,0.9998517314523426,-0.8208982
C11orf45,0.042310555,-0.47111985,0.9662511303863981,0.9998517314523426,-0.47111985
AP000936.4,0.04210636,-0.70393354,0.9664139089078377,0.9998517314523426,-0.70393354
PDZD3,0.042105347,-0.745735,0.9664147167451868,0.9998517314523426,-0.745735
ASCL4,0.041944854,0.59393334,0.9665426584198015,0.9998517314523426,0.59393334
RP11-316M1.3,0.041943587,0.24768688,0.9665436682233468,0.9998517314523426,0.24768688
CTC-250I14.3,0.04194232,0.18370594,0.9665446780269459,0.9998517314523426,0.18370594
IMPG1,0.04194004,0.3197244,0.9665464956735594,0.9998517314523426,0.3197244
RP11-383I23.2,0.041934974,-0.6596465,0.9665505348888785,0.9998517314523426,-0.6596465
AC005943.2,0.041758016,1.9936293,0.966691605021574,0.9998517314523426,1.9936293
RP11-92F20.1,0.041758016,2.1524358,0.966691605021574,0.9998517314523426,2.1524358
CARS-AS1,0.041757762,2.1478543,0.966691806983858,0.9998517314523426,2.1478543
RP11-34P13.8,0.041757762,2.1516101,0.966691806983858,0.9998517314523426,2.1516101
RP11-66N24.7,0.041757256,1.490272,0.9666922109084325,0.9998517314523426,1.490272
CTD-2012K14.2,0.041757002,1.8330652,0.9666924128707229,0.9998517314523426,1.8330652
CTD-2196E14.5,0.04175675,1.5849972,0.9666926148330156,0.9998517314523426,1.5849972
RP5-864K19.6,0.04175675,1.8256203,0.9666926148330156,0.9998517314523426,1.8256203
RP11-220I1.2,0.041756496,1.2511963,0.9666928167953103,0.9998517314523426,1.2511963
C7orf77,0.041756243,1.3153056,0.9666930187576072,0.9998517314523426,1.3153056
NUTM2E,0.041755736,1.1030829,0.9666934226822073,0.9998517314523426,1.1030829
RP11-80H5.9,0.041755483,0.56302714,0.9666936246445105,0.9998517314523426,0.56302714
RP11-439A17.4,0.04175523,0.434298,0.9666938266068159,0.9998517314523426,0.434298
AP001189.4,0.04175523,0.24491595,0.9666938266068159,0.9998517314523426,0.24491595
RP1-59D14.1,0.04175523,1.2540104,0.9666938266068159,0.9998517314523426,1.2540104
CCDC63,0.041754976,0.21584053,0.9666940285691235,0.9998517314523426,0.21584053
ERVK-28,0.041754723,0.63360953,0.9666942305314331,0.9998517314523426,0.63360953
RP11-324I22.2,0.041754723,-0.037338678,0.9666942305314331,0.9998517314523426,-0.037338678
RP11-571L19.8,0.04149745,-0.45418814,0.9668993243573074,0.9998517314523426,-0.45418814
RP4-756G23.5,0.041450962,-0.43860227,0.9669363848739461,0.9998517314523426,-0.43860227
ERVW-1,0.04134038,-0.106606275,0.9670245427385136,0.9998517314523426,-0.106606275
AC015922.6,0.04116152,0.5275407,0.9671671311109109,0.9998517314523426,0.5275407
RP11-507M3.1,0.041158985,0.33181295,0.967169150783793,0.9998517314523426,0.33181295
AC009480.3,0.041156705,0.1537761,0.9671709684895669,0.9998517314523426,0.1537761
RP11-219B17.3,0.0411562,0.012295919,0.9671713724242064,0.9998517314523426,0.012295919
RP11-407G23.1,0.041150372,-0.17493497,0.9671760176731671,0.9998517314523426,-0.17493497
CTD-3064M3.4,0.041149613,-0.53889126,0.9671766235752876,0.9998517314523426,-0.53889126
CTD-3028N15.1,0.041148093,-0.6553413,0.9671778353795852,0.9998517314523426,-0.6553413
AC005954.4,0.041145813,-0.89844847,0.967179653086174,0.9998517314523426,-0.89844847
RP11-180M15.6,0.04114556,-0.700644,0.9671798550535833,0.9998517314523426,-0.700644
TMEM72,0.04097506,1.3816566,0.9673157795968542,0.9998517314523426,1.3816566
RP11-843A23.1,0.04097455,1.0430049,0.9673161835345069,0.9998517314523426,1.0430049
RP11-184I16.4,0.04097455,1.2909147,0.9673161835345069,0.9998517314523426,1.2909147
CTB-60E11.9,0.040974043,0.8743911,0.967316587472168,0.9998517314523426,0.8743911
RP5-956O18.3,0.040973537,0.33756337,0.9673169914098375,0.9998517314523426,0.33756337
TMEM151B,0.04097303,0.7090682,0.9673173953475154,0.9998517314523426,0.7090682
RP11-91P24.7,0.040972523,0.4750921,0.9673177992852017,0.9998517314523426,0.4750921
RP11-66B24.9,0.040972017,0.33321244,0.9673182032228963,0.9998517314523426,0.33321244
KB-1460A1.1,0.04097151,0.39135838,0.9673186071605994,0.9998517314523426,0.39135838
RP11-370I10.11,0.04097151,0.20658506,0.9673186071605994,0.9998517314523426,0.20658506
RP11-333A23.4,0.04056021,0.04083142,0.9676465063480185,0.9998517314523426,0.04083142
DBH,0.04051562,-1.3643092,0.9676820534944038,0.9998517314523426,-1.3643092
RP11-769O8.2,0.04035462,-1.5327579,0.9678104075030443,0.9998517314523426,-1.5327579
SEMA3F-AS1,0.04033233,0.014552526,0.9678281812159978,0.9998517314523426,0.014552526
RP11-1055B8.10,0.040291034,-0.098042764,0.9678611030219745,0.9998517314523426,-0.098042764
RP11-573G6.8,0.040194634,1.1479213,0.9679379544447106,0.9998517314523426,1.1479213
RP5-1186N24.3,0.04019362,0.8035377,0.9679387623456126,0.9998517314523426,0.8035377
ALOX12,0.040191595,0.41359222,0.9679403781475154,0.9998517314523426,0.41359222
TBL1XR1-AS1,0.04019058,0.73036605,0.9679411860485162,0.9998517314523426,0.73036605
CELA2B,0.04018906,-0.3988,0.9679423979000791,0.9998517314523426,-0.3988
RP11-3D4.4,0.04018678,0.07011791,0.9679442156775621,0.9998517314523426,0.07011791
RP1-167G20.1,0.04018602,-0.41355878,0.9679448216034268,0.9998517314523426,-0.41355878
RP11-211G3.2,0.040185515,-0.26691598,0.9679452255540135,0.9998517314523426,-0.26691598
RP11-35G9.5,0.040132947,-0.35309267,0.9679871354720632,0.9998517314523426,-0.35309267
RP11-722E23.2,0.04009216,-0.5734295,0.968019653589883,0.9998517314523426,-0.5734295
RP11-611O2.1,0.040066063,-0.67625904,0.9680404571341475,0.9998517314523426,-0.67625904
RP11-549B18.1,0.03978536,0.14196861,0.9682642480896354,0.9998517314523426,0.14196861
RP13-49I15.6,0.03976408,-0.21630901,0.968281214293096,0.9998517314523426,-0.21630901
FAM9C,0.039594088,0.24061215,0.9684167424569269,0.9998517314523426,0.24061215
RP11-405A12.2,0.039555833,-0.19624959,0.9684472414691506,0.9998517314523426,-0.19624959
IAPP,0.039407626,0.3062392,0.9685654003293322,0.9998517314523426,0.3062392
AF131216.6,0.0394056,0.07991808,0.968567016181782,0.9998517314523426,0.07991808
AC079610.2,0.039404333,0.14669359,0.9685680260896286,0.9998517314523426,0.14669359
RP11-286E11.2,0.03940256,-0.3515722,0.9685694399606984,0.9998517314523426,-0.3515722
SPRY3,0.03917455,-0.59213126,0.9687512242053324,0.9998517314523426,-0.59213126
RP11-544A12.4,0.038959842,-0.55348843,0.9689224058536124,0.9998517314523426,-0.55348843
RP11-383J24.1,0.038811255,0.06165818,0.969040870452587,0.9998517314523426,0.06165818
RP11-271M24.2,0.038799856,-0.39189526,0.9690499598362594,0.9998517314523426,-0.39189526
RP11-15J22.8,0.038799096,-0.65677106,0.9690505657953139,0.9998517314523426,-0.65677106
RP11-419I17.1,0.038635056,0.8434111,0.9691813523754442,0.9998517314523426,0.8434111
CFAP52,0.03862011,-0.16348192,0.9691932696494863,0.9998517314523426,-0.16348192
RP3-355L5.5,0.03861732,-0.18115588,0.969195491514899,0.9998517314523426,-0.18115588
RP11-379C10.4,0.038442135,2.2660623,0.9693351665335288,0.9998517314523426,2.2660623
RP11-363J17.1,0.03844112,2.095657,0.9693359744901009,0.9998517314523426,2.095657
AF186192.6,0.038440615,1.9797709,0.9693363784683987,0.9998517314523426,1.9797709
APOA2,0.038439095,1.6454625,0.9693375904033393,0.9998517314523426,1.6454625
CLDN34,0.03843884,1.4581515,0.9693377923925031,0.9998517314523426,1.4581515
RP11-104O19.4,0.03843884,1.2006022,0.9693377923925031,0.9998517314523426,1.2006022
FBXW12,0.03843859,0.99125636,0.9693379943816687,0.9998517314523426,0.99125636
RP11-626K17.3,0.03843808,0.79533356,0.9693383983600058,0.9998517314523426,0.79533356
CTB-66B24.1,0.03843783,1.020153,0.9693386003491773,0.9998517314523426,1.020153
WI2-85898F10.2,0.03843783,1.0290487,0.9693386003491773,0.9998517314523426,1.0290487
PAQR9-AS1,0.038437575,0.3196082,0.9693388023383508,0.9998517314523426,0.3196082
RP11-470M17.2,0.038437575,-0.09675572,0.9693388023383508,0.9998517314523426,-0.09675572
RP11-508N22.13,0.03843732,0.70195735,0.9693390043275263,0.9998517314523426,0.70195735
OR2AE1,0.03843732,1.0028206,0.9693390043275263,0.9998517314523426,1.0028206
RP11-881M11.1,0.03843732,0.08194266,0.9693390043275263,0.9998517314523426,0.08194266
RP11-378I6.1,0.03843707,0.5893929,0.9693392063167037,0.9998517314523426,0.5893929
FOXD4L4,0.03843707,0.8266834,0.9693392063167037,0.9998517314523426,0.8266834
C1orf143,0.03818246,-0.50274074,0.9695422064321401,0.9998517314523426,-0.50274074
ALX3,0.03818094,-0.3882694,0.9695434183790671,0.9998517314523426,-0.3882694
XXbac-BPGBPG55C20.1,0.037834365,-0.23778102,0.969819744109138,0.9998517314523426,-0.23778102
RP11-817G13.3,0.03783234,-0.5517338,0.9698213600597687,0.9998517314523426,-0.5517338
KLHDC8A,0.037697434,-0.7452061,0.9699289220519061,0.9998517314523426,-0.7452061
LINC00567,0.03765804,1.1655539,0.9699603322768336,0.9998517314523426,1.1655539
CBSL,0.03765652,0.9745879,0.9699615442478613,0.9998517314523426,0.9745879
RP11-360F5.1,0.037656266,0.9544262,0.9699617462430393,0.9998517314523426,0.9544262
LINC00642,0.037656266,1.0777527,0.9699617462430393,0.9998517314523426,1.0777527
BIRC6-AS1,0.03765576,0.83975667,0.9699621502334012,0.9998517314523426,0.83975667
RP11-346L1.2,0.03765348,-0.8898632,0.9699639681901248,0.9998517314523426,-0.8898632
RP11-568J23.4,0.03765272,0.103729434,0.969964574175734,0.9998517314523426,0.103729434
CCDC38,0.03722229,-0.5261863,0.9703077668010962,0.9998517314523426,-0.5261863
RP11-138M12.1,0.037220262,-0.33611998,0.970309382788845,0.9998517314523426,-0.33611998
TMED7-TICAM2,0.03707041,0.5531359,0.970428865220292,0.9998517314523426,0.5531359
TRPV5,0.036878504,1.3184696,0.9705818804610975,0.9998517314523426,1.3184696
L34079.4,0.03687445,0.8814815,0.970585112477882,0.9998517314523426,0.8814815
AC093110.3,0.036872678,0.46321553,0.9705865264853772,0.9998517314523426,0.46321553
RP11-65B7.2,0.036871918,0.05061597,0.9705871324886177,0.9998517314523426,0.05061597
RP11-296A18.6,0.036870394,-0.08570512,0.9705883444951497,0.9998517314523426,-0.08570512
RP5-907D15.4,0.036598306,-0.6015163,0.9708052947560079,0.9998517314523426,-0.6015163
RP11-513D5.2,0.036281373,-0.46074536,0.9710580021121731,0.9998517314523426,-0.46074536
RP5-1142A6.9,0.03626896,0.01781315,0.97106790038127,0.9998517314523426,0.01781315
RP11-154B12.3,0.03626668,-0.17447227,0.9710697184311804,0.9998517314523426,-0.17447227
RP11-403P17.3,0.036162935,-0.38549262,0.9711524398609951,0.9998517314523426,-0.38549262
GRM6,0.03609263,0.6709177,0.9712084966840387,0.9998517314523426,0.6709177
RP11-555M1.3,0.03608731,-0.26354405,0.9712127388277917,0.9998517314523426,-0.26354405
TMED6,0.035654098,-0.3336471,0.9715581732559251,0.9998517314523426,-0.3336471
RP11-802O23.3,0.03563839,-0.62713087,0.9715706978796755,0.9998517314523426,-0.62713087
HIPK4,0.035549972,-0.30186665,0.9716411995215067,0.9998517314523426,-0.30186665
RP5-991G20.2,0.03530803,0.31177157,0.9718341206182004,0.9998517314523426,0.31177157
SLC5A9,0.035303216,0.19268402,0.9718379588557299,0.9998517314523426,0.19268402
DRC7,0.035299417,-0.42906186,0.971840989043714,0.9998517314523426,-0.42906186
LINC00102,0.035294857,-0.5786737,0.9718446252698314,0.9998517314523426,-0.5786737
COL12A1,0.035246342,-0.6919719,0.971883310711689,0.9998517314523426,-0.6919719
TUNAR,0.035121948,1.390393,0.9719824992745618,0.9998517314523426,1.390393
NPY,0.035120934,0.87360483,0.9719833073298088,0.9998517314523426,0.87360483
RP1-249I4.2,0.035120174,0.87406313,0.9719839133712629,0.9998517314523426,0.87406313
RP5-991G20.6,0.035120174,0.8415748,0.9719839133712629,0.9998517314523426,0.8415748
CTC-339F2.2,0.035120174,0.62306774,0.9719839133712629,0.9998517314523426,0.62306774
CA7,0.035120174,0.052135613,0.9719839133712629,0.9998517314523426,0.052135613
AC016735.1,0.035119668,0.7655151,0.9719843173989079,0.9998517314523426,0.7655151
C7orf65,0.035119668,0.23292948,0.9719843173989079,0.9998517314523426,0.23292948
RP11-360I2.1,0.03511916,0.5619499,0.9719847214265601,0.9998517314523426,0.5619499
RP11-797D24.3,0.035118654,0.30851874,0.9719851254542196,0.9998517314523426,0.30851874
RP11-335K5.2,0.0351184,-0.21997304,0.971985327468052,0.9998517314523426,-0.21997304
RP11-227G15.8,0.035111308,-0.77102286,0.9719909838560892,0.9998517314523426,-0.77102286
LINC01179,0.034761064,1.0195152,0.9722702697617689,0.9998517314523426,1.0195152
RP11-736N17.11,0.03452292,0.32016796,0.9724601659201716,0.9998517314523426,0.32016796
ST8SIA5,0.034519374,-0.050015066,0.9724629941726546,0.9998517314523426,-0.050015066
LINC00881,0.034414995,-0.48337284,0.9725462257577551,0.9998517314523426,-0.48337284
RP11-420K14.8,0.03434178,1.4443089,0.9726046092568416,0.9998517314523426,1.4443089
RP11-661A12.12,0.034340005,0.714446,0.9726060233918596,0.9998517314523426,0.714446
AL365202.1,0.034339245,0.8978869,0.9726066294497508,0.9998517314523426,0.8978869
RP11-74E22.5,0.034336712,0.28497908,0.9726086496428358,0.9998517314523426,0.28497908
CLEC18C,0.034335192,0.068168916,0.9726098617587712,0.9998517314523426,0.068168916
RP11-586D19.2,0.034335192,0.02163524,0.9726098617587712,0.9998517314523426,0.02163524
MS4A10,0.034333926,-0.6905723,0.9726108718554323,0.9998517314523426,-0.6905723
AC005197.2,0.034333672,-0.38452056,0.9726110738747697,0.9998517314523426,-0.38452056
BNC1,0.034038782,-0.7119753,0.9728462255716472,0.9998517314523426,-0.7119753
CTC-251D13.1,0.033897795,-0.64405704,0.9729586507362166,0.9998517314523426,-0.64405704
FAM53B-AS1,0.03389197,-0.8932637,0.9729632972505523,0.9998517314523426,-0.8932637
AC005355.1,0.03371957,-0.6532039,0.9731007738827127,0.9998517314523426,-0.6532039
AP003419.11,0.033560596,1.169713,0.9732275440057195,0.9998517314523426,1.169713
SHCBP1L,0.033555783,0.82637006,0.973231382474193,0.9998517314523426,0.82637006
U52111.14,0.03355477,-0.13560991,0.973232190572898,0.9998517314523426,-0.13560991
HTR6,0.033550464,-0.18386306,0.9732356249927009,0.9998517314523426,-0.18386306
RP11-44B19.1,0.03355021,-0.5044117,0.9732358270174106,0.9998517314523426,-0.5044117
RP1-224A6.9,0.03295194,-0.35639474,0.9737129131310592,0.9998517314523426,-0.35639474
FAM156B,0.03277764,0.7930671,0.9738519092954385,0.9998517314523426,0.7930671
RP11-575H3.1,0.032776628,0.7668039,0.9738527174149992,0.9998517314523426,0.7668039
RP11-231C14.4,0.032774348,0.4687557,0.973854535684109,0.9998517314523426,0.4687557
EVX1,0.03276852,-0.11316677,0.9738591823724512,0.9998517314523426,-0.11316677
B3GNT6,0.032763705,-0.18503723,0.9738630209417509,0.9998517314523426,-0.18503723
